id,title,company,location,time_posted,job_url,date_found,ai_score,is_applied
965,Senior AI Engineer – Supply Chain (Agent focus),Bosch Vietnam,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/senior-ai-engineer-%E2%80%93-supply-chain-agent-focus-at-bosch-vietnam-4416482146?position=55&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=PnmyDdOo8OYx3RIyAo3kKw%3D%3D,2026-06-13 05:25:53,0.2425,0
966,AI/ML Data Platform Engineer,Home Credit Vietnam,"Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/ai-ml-data-platform-engineer%E2%80%8B-at-home-credit-vietnam-4383538108?position=56&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=qXaBxltrLjmleKFDaDsmRA%3D%3D,2026-06-13 05:25:53,0.2434,0
967,Senior AI Engineer,Qualgo Technologies Vietnam,Ho Chi Minh City Metropolitan Area,3 weeks ago,https://www.linkedin.com/jobs/view/senior-ai-engineer-at-qualgo-technologies-vietnam-4417075535?position=57&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=Ip6%2BxmYPi%2BBkRzSpV1pEKg%3D%3D,2026-06-13 05:25:53,0.396,0
968,MT| Senior AI Engineer,CBTW APAC,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/mt-senior-ai-engineer-at-cbtw-apac-4426041420?position=58&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=y%2FPwZnTNPmhEaX5D3Y9j%2Fw%3D%3D,2026-06-13 05:25:53,0.2095,0
969,"Senior - AI Engineer, Inference",MoMo (M_Service),"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/senior-ai-engineer-inference-at-momo-m-service-4424894667?position=59&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=nwt0hmgz5QWtZcwGvrLiGg%3D%3D,2026-06-13 05:25:53,0.2384,0
970,AI Engineer (Senior/Lead/Architect),"AGEST, Inc.","Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/ai-engineer-senior-lead-architect-at-agest-inc-4426211866?position=60&pageNum=0&refId=5J%2BaiVO91%2FmQ7iOlCci2jQ%3D%3D&trackingId=iePA2aDm0bd0ytt0ORnPvA%3D%3D,2026-06-13 05:25:53,0.4022,0
971,DATA SCIENTIST,TC Data,Ho Chi Minh City Metropolitan Area,9 months ago,https://www.linkedin.com/jobs/view/data-scientist-at-tc-data-4295562616?position=1&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=egdLIJ68J9gUmzp8ZiIc1g%3D%3D,2026-06-14 05:55:55,0.0498,0
972,Data Scientist,KNOREX,"Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/data-scientist-at-knorex-4422246884?position=2&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=BUDffMwgrzjerEmZL%2BuxLg%3D%3D,2026-06-14 05:55:55,0.1921,0
973,Data Scientist,Motorola Solutions,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/data-scientist-at-motorola-solutions-4373554147?position=4&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=Nmj%2BQ%2BiCtQHG%2FHHBKE2A%2Bg%3D%3D,2026-06-14 05:55:55,0.0521,0
974,Data Scientist,LARION,"Ho Chi Minh City, Vietnam",5 days ago,https://www.linkedin.com/jobs/view/data-scientist-at-larion-4413865085?position=5&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=anx7eItuDoSIwaZG9nUglQ%3D%3D,2026-06-14 05:55:55,0.1166,0
975,Data Scientist - AI Engineer - HCM,SOCOTEC,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/data-scientist-ai-engineer-hcm-at-socotec-4380085437?position=6&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=iW8AOycNRk848TnnnCYc3w%3D%3D,2026-06-14 05:55:55,0.1914,0
976,Intern,Noventiq Vietnam,"Củ Chi, Ho Chi Minh City, Vietnam",3 months ago,https://www.linkedin.com/jobs/view/intern-at-noventiq-vietnam-4375357162?position=7&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=w2bXxRntjxNN%2BEFqQt0G6w%3D%3D,2026-06-14 05:55:55,0.7459,0
977,Python Data Analyst/Data Scientist (Danang/HCM/Singapore),Sioux Technologies Asia,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/python-data-analyst-data-scientist-danang-hcm-singapore-at-sioux-technologies-asia-4418538879?position=8&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=tSrqU9pFD4%2B7jPNKfvICHw%3D%3D,2026-06-14 05:55:55,0.1509,0
978,Lead Data Scientist,Zalo,"Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/lead-data-scientist-at-zalo-4417495528?position=9&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=UeAFLwfhkDHvRbFGj8dNuA%3D%3D,2026-06-14 05:55:55,0.165,0
979,"Lead Data Scientist, Adtima",Zalo,"Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/lead-data-scientist-adtima-at-zalo-4425820098?position=10&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=6Rhrmi7ym7aRVxFk7oEhXg%3D%3D,2026-06-14 05:55:55,0.1892,0
980,Data Scientist Lead (HCM / DN),NashTech,"Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/data-scientist-lead-hcm-dn-at-nashtech-4426730302?position=11&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=GKti83luDxQyChCzQodjCA%3D%3D,2026-06-14 05:55:55,0.0485,0
981,Data Science Manager,PMAX - Total Marketing Partner,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 months ago,https://www.linkedin.com/jobs/view/data-science-manager-at-pmax-total-marketing-partner-4393047698?position=12&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=VuPfTF9%2F35iinff%2FeJxBHA%3D%3D,2026-06-14 05:55:55,0.0582,0
982,[HCM/DN - Hybrid] Python Data Analyst/Data Scientist,Sioux Technologies Asia,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/hcm-dn-hybrid-python-data-analyst-data-scientist-at-sioux-technologies-asia-4417607051?position=13&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=O%2FVesCn5EvEmaEaeY6ZflQ%3D%3D,2026-06-14 05:55:55,0.0946,0
983,Senior/Lead Data Scientist,Masan Group,"Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/senior-lead-data-scientist-at-masan-group-4416109918?position=14&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=rZ3wexRPWhxF0RcuQ3WWpg%3D%3D,2026-06-14 05:55:55,0.1282,0
984,Senior Data Scientist,Data Nest,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-data-nest-4424035240?position=15&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=oeezdb9alwFHqO0B5DFgOw%3D%3D,2026-06-14 05:55:55,0.1065,0
985,Machine Learning Engineer,Trusting Social,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-trusting-social-4414012253?position=16&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=PbYDbAvwFd4iZqIqzduqDQ%3D%3D,2026-06-14 05:55:55,0.1552,0
986,Senior Data Scientist,Shopee,Ho Chi Minh City Metropolitan Area,1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-shopee-4424555508?position=17&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=vODCshb6yOIpD9oyb9GMtg%3D%3D,2026-06-14 05:55:55,0.2022,0
987,Quantitative Research Intern (LLMs & AI Agents),WorldQuant,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/quantitative-research-intern-llms-ai-agents-at-worldquant-4132261540?position=18&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=rP1G1XNQ5US83IZWDrQFDQ%3D%3D,2026-06-14 05:55:55,0.2874,0
988,"Middle/Senior Data Scientist, Recommendation/ranking /classification",MoMo (M_Service),"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/middle-senior-data-scientist-recommendation-ranking-classification-at-momo-m-service-4414866149?position=19&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=zGBG40EOusS3cvt9W6a1ig%3D%3D,2026-06-14 05:55:55,0.1161,0
989,Senior Data Scientist,Global Fashion Group,"Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-global-fashion-group-4411422507?position=20&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=JcqWL7EPnAkFQJBizVugJg%3D%3D,2026-06-14 05:55:55,0.1435,0
990,Senior Data Scientist,GFT Technologies APAC & GCC,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-gft-technologies-apac-gcc-4423344135?position=21&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=vQ78VgB4tdDePDxcIZLu7A%3D%3D,2026-06-14 05:55:55,0.0433,0
991,Machine Learning Engineer,Trusting Social Career Page,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-trusting-social-career-page-4416369818?position=22&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=EIcWARpJINlt6wJ%2FQslHGQ%3D%3D,2026-06-14 05:55:55,0.121,0
992,Senior Data Scientist (Fraud Detection),Zalopay,"Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/senior-data-scientist-fraud-detection-at-zalopay-4417489101?position=23&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=lTABKlfj4CBtTF1K29IvPQ%3D%3D,2026-06-14 05:55:55,0.1171,0
993,"(Senior) Data Scientist - BI & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-bi-planning-shopee-at-shopee-4381585189?position=24&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=hznMLltbrPwwlAexgqGrOQ%3D%3D,2026-06-14 05:55:55,0.1986,0
994,[ APAC D&A HUB] - Insights & Intelligence Intern,Tiger Tribe (A HEINEKEN Company),Ho Chi Minh City Metropolitan Area,3 weeks ago,https://www.linkedin.com/jobs/view/apac-d-a-hub-insights-intelligence-intern-at-tiger-tribe-a-heineken-company-4416137756?position=25&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=Nhnkabjg2wBkqp14y7EtwQ%3D%3D,2026-06-14 05:55:55,0.052,0
995,Senior Data Scientist (AI project),SCC,Ho Chi Minh City Metropolitan Area,1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-ai-project-at-scc-4424163960?position=26&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=Qd8772%2BZbiRI1z3CwDoQbQ%3D%3D,2026-06-14 05:55:55,0.3323,0
996,Data Engineer,WorldQuant,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/data-engineer-at-worldquant-4399222978?position=27&pageNum=0&refId=8X6%2FYNlCUTuNH1gbxgQOqw%3D%3D&trackingId=2rIFPfyXqGO0I6%2BxQumWVw%3D%3D,2026-06-14 05:55:55,0.1087,0
